@relation NoLatd7_concat

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,0,0,15,13,0,1,0,14,23,22,3,12,0,2,1,20,31,24,15,34,15,3,7,7,8,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
5,6,23,0,2,1,44,9,0,0,0,1,0,9,36,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
4,4,28,1,1,6,46,9,0,0,1,1,0,8,38,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
9,7,9,2,17,2,67,5,0,0,10,10,8,87,21,0,0,0,0,0,8,2,2,5,23,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,N
26,102,25,4,48,46,41,22,0,0,2,3,3,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N
8,2,3,4,25,4,15,10,0,15,33,26,25,49,10,0,0,6,2,4,22,7,1,28,58,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,N
5,5,15,1,8,5,56,10,0,1,11,11,5,60,7,0,0,0,0,2,6,1,0,2,19,24,0,0,17,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,N
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,N
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
2,3,10,0,1,0,14,1,0,3,9,7,2,26,7,0,0,0,1,3,2,1,0,4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N
0,1,1,4,6,0,8,9,0,2,11,6,2,16,2,0,0,0,0,3,1,1,0,10,16,3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1,0,2,0,2,5,0,4,7,4,3,11,5,0,0,3,2,3,10,0,1,11,16,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,N
7,1,0,1,14,1,3,3,0,3,12,12,4,35,4,0,0,1,0,2,7,2,0,13,25,16,0,0,8,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,N
2,3,1,0,4,0,0,7,0,3,3,3,6,1,4,0,0,0,2,1,2,5,1,0,0,14,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
4,0,0,0,1,1,0,1,0,1,1,4,4,0,1,0,0,0,2,0,1,0,0,3,0,9,0,2,3,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,N
2,1,0,1,2,0,0,10,0,8,1,6,9,0,1,0,1,1,2,0,1,1,2,2,0,25,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,5,1,N
0,0,0,2,6,1,0,2,0,3,4,9,3,1,1,0,0,3,2,5,8,3,0,1,0,9,0,0,3,0,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,N
5,9,0,1,13,3,34,4,0,2,28,27,8,95,5,0,0,9,5,8,28,12,6,67,79,12,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,3,1,N
0,0,1,2,12,2,8,13,0,1,8,20,4,28,6,0,0,0,5,3,8,5,0,6,19,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1,0,0,0,1,0,0,1,0,2,1,0,7,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
1,1,0,0,4,2,3,11,0,4,11,23,7,30,5,1,0,4,5,3,12,3,0,15,17,3,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
